mes_id,aeropuerto_oaci,total_operaciones,promedio_operaciones,max_operaciones,min_operaciones,cantidad_registros
202306.0,SCLL,64.0,64.0,64.0,64.0,1
202306.0,SCMK,465.0,465.0,465.0,465.0,1
202306.0,SCNT,44.0,22.0,43.0,1.0,2
202306.0,SCON,60.0,60.0,60.0,60.0,1
202306.0,SCPD,2049.0,2049.0,2049.0,2049.0,1
202306.0,SCPF,174.0,174.0,174.0,174.0,1
202306.0,SCPQ,139.0,139.0,139.0,139.0,1
202306.0,SCQP,602.0,301.0,601.0,1.0,2
202306.0,SCRD,839.0,839.0,839.0,839.0,1
202306.0,SCRG,1024.0,1024.0,1024.0,1024.0,1
202306.0,SCSE,1509.0,754.5,1508.0,1.0,2
202306.0,SCSN,603.0,603.0,603.0,603.0,1
202306.0,SCTB,2641.0,2641.0,2641.0,2641.0,1
202306.0,SCTE,1111.0,555.5,1109.0,2.0,2
202306.0,SCTN,319.0,319.0,319.0,319.0,1
202306.0,SCVD,208.0,208.0,208.0,208.0,1
202306.0,SCVM,636.0,318.0,630.0,6.0,2
202307.0,SCAP,2.0,2.0,2.0,2.0,1
202307.0,SCAR,438.0,219.0,424.0,14.0,2
202307.0,SCAS,14.0,14.0,14.0,14.0,1
202307.0,SCAT,419.0,419.0,419.0,419.0,1
202307.0,SCBA,310.0,310.0,310.0,310.0,1
202307.0,SCCC,52.0,52.0,52.0,52.0,1
202307.0,SCCF,1363.0,681.5,1358.0,5.0,2
202307.0,SCCH,550.0,550.0,550.0,550.0,1
202307.0,SCCI,767.0,383.5,759.0,8.0,2
202307.0,SCCV,344.0,344.0,344.0,344.0,1
202307.0,SCCY,303.0,303.0,303.0,303.0,1
202307.0,SCDA,1386.0,693.0,1364.0,22.0,2
202307.0,SCEL,16302.0,5434.0,8496.0,2347.0,3
202307.0,SCES,98.0,98.0,98.0,98.0,1
202307.0,SCFA,1546.0,773.0,1482.0,64.0,2
202307.0,SCFM,100.0,100.0,100.0,100.0,1
202307.0,SCFT,174.0,174.0,174.0,174.0,1
202307.0,SCGE,104.0,104.0,104.0,104.0,1
202307.0,SCGZ,74.0,74.0,74.0,74.0,1
202307.0,SCHR,12.0,12.0,12.0,12.0,1
202307.0,SCIC,217.0,217.0,217.0,217.0,1
202307.0,SCIE,348.0,174.0,174.0,174.0,2
202307.0,SCIM,63.0,63.0,63.0,63.0,1
202307.0,SCIP,5.0,5.0,5.0,5.0,1
202307.0,SCIR,174.0,174.0,174.0,174.0,1
202307.0,SCJO,451.0,451.0,451.0,451.0,1
202307.0,SCLL,61.0,61.0,61.0,61.0,1
202307.0,SCMK,415.0,415.0,415.0,415.0,1
202307.0,SCNT,60.0,60.0,60.0,60.0,1
202307.0,SCON,37.0,37.0,37.0,37.0,1
202307.0,SCPF,1522.0,1522.0,1522.0,1522.0,1
202307.0,SCPQ,114.0,114.0,114.0,114.0,1
202307.0,SCQP,759.0,379.5,758.0,1.0,2
202307.0,SCRD,636.0,636.0,636.0,636.0,1
202307.0,SCRG,1188.0,1188.0,1188.0,1188.0,1
202307.0,SCSE,1614.0,1614.0,1614.0,1614.0,1
202307.0,SCSN,883.0,883.0,883.0,883.0,1
202307.0,SCTB,3332.0,3332.0,3332.0,3332.0,1
202307.0,SCTE,1362.0,1362.0,1362.0,1362.0,1
202307.0,SCTN,349.0,349.0,349.0,349.0,1
202307.0,SCVD,282.0,282.0,282.0,282.0,1
202307.0,SCVM,721.0,360.5,719.0,2.0,2
202308.0,SCAP,4.0,4.0,4.0,4.0,1
202308.0,SCAR,397.0,198.5,372.0,25.0,2
202308.0,SCAS,22.0,22.0,22.0,22.0,1
202308.0,SCAT,431.0,431.0,431.0,431.0,1
202308.0,SCBA,282.0,282.0,282.0,282.0,1
202308.0,SCCC,60.0,60.0,60.0,60.0,1
202308.0,SCCF,1371.0,685.5,1364.0,7.0,2
202308.0,SCCH,857.0,857.0,857.0,857.0,1
202308.0,SCCI,622.0,311.0,614.0,8.0,2
202308.0,SCCV,134.0,134.0,134.0,134.0,1
202308.0,SCCY,279.0,279.0,279.0,279.0,1
202308.0,SCDA,1445.0,722.5,1441.0,4.0,2
202308.0,SCEL,14268.0,3567.0,7790.0,201.0,4
202308.0,SCES,125.0,125.0,125.0,125.0,1
202308.0,SCFA,1446.0,723.0,1383.0,63.0,2
202308.0,SCFM,120.0,120.0,120.0,120.0,1
202308.0,SCFT,14.0,14.0,14.0,14.0,1
202308.0,SCGZ,76.0,76.0,76.0,76.0,1
202308.0,SCHR,6.0,6.0,6.0,6.0,1
202308.0,SCIC,304.0,304.0,304.0,304.0,1
202308.0,SCIE,2020.0,1010.0,2013.0,7.0,2
202308.0,SCIP,54.0,27.0,49.0,5.0,2
202308.0,SCIR,16.0,16.0,16.0,16.0,1
202308.0,SCJO,405.0,405.0,405.0,405.0,1
202308.0,SCLL,12.0,12.0,12.0,12.0,1
202308.0,SCMK,441.0,441.0,441.0,441.0,1
202308.0,SCNT,44.0,44.0,44.0,44.0,1
202308.0,SCON,58.0,58.0,58.0,58.0,1
202308.0,SCPD,2130.0,2130.0,2130.0,2130.0,1
202308.0,SCPF,1645.0,1645.0,1645.0,1645.0,1
202308.0,SCQP,726.0,363.0,725.0,1.0,2
202308.0,SCRD,691.0,691.0,691.0,691.0,1
202308.0,SCRG,1264.0,1264.0,1264.0,1264.0,1
202308.0,SCSE,1256.0,1256.0,1256.0,1256.0,1
202308.0,SCTB,2936.0,2936.0,2936.0,2936.0,1
202308.0,SCTE,1226.0,613.0,1225.0,1.0,2
202308.0,SCTN,376.0,376.0,376.0,376.0,1
202308.0,SCVD,216.0,216.0,216.0,216.0,1
202308.0,SCVM,869.0,434.5,695.0,174.0,2
202309.0,NAN,11.0,11.0,11.0,11.0,1
202309.0,SCAP,18.0,18.0,18.0,18.0,1
202309.0,SCAR,423.0,211.5,413.0,10.0,2
202309.0,SCAT,478.0,478.0,478.0,478.0,1
202309.0,SCBA,337.0,337.0,337.0,337.0,1
202309.0,SCCC,43.0,43.0,43.0,43.0,1
202309.0,SCCF,1328.0,1328.0,1328.0,1328.0,1
202309.0,SCCH,1268.0,1268.0,1268.0,1268.0,1
202309.0,SCCI,12.0,12.0,12.0,12.0,1
202309.0,SCCV,133.0,133.0,133.0,133.0,1
202309.0,SCCY,319.0,319.0,319.0,319.0,1
202309.0,SCDA,4.0,4.0,4.0,4.0,1
202309.0,SCEL,13935.0,4645.0,8026.0,673.0,3
202309.0,SCES,112.0,112.0,112.0,112.0,1
202309.0,SCFA,1326.0,1326.0,1326.0,1326.0,1
202309.0,SCFM,100.0,100.0,100.0,100.0,1
202309.0,SCFT,10.0,10.0,10.0,10.0,1
202309.0,SCGE,149.0,149.0,149.0,149.0,1
202309.0,SCGZ,70.0,70.0,70.0,70.0,1
202309.0,SCHR,28.0,28.0,28.0,28.0,1
202309.0,SCIC,250.0,250.0,250.0,250.0,1
202309.0,SCIE,1915.0,957.5,1914.0,1.0,2
202309.0,SCIP,82.0,41.0,80.0,2.0,2
202309.0,SCIR,20.0,20.0,20.0,20.0,1
202309.0,SCJO,467.0,467.0,467.0,467.0,1
202309.0,SCLL,44.0,44.0,44.0,44.0,1
202309.0,SCMK,418.0,418.0,418.0,418.0,1
202309.0,SCNT,68.0,34.0,66.0,2.0,2
202309.0,SCON,27.0,27.0,27.0,27.0,1
202309.0,SCPF,1769.0,1769.0,1769.0,1769.0,1
202309.0,SCPQ,117.0,117.0,117.0,117.0,1
202309.0,SCQP,846.0,846.0,846.0,846.0,1
202309.0,SCRD,687.0,687.0,687.0,687.0,1
202309.0,SCRG,1180.0,1180.0,1180.0,1180.0,1
202309.0,SCSN,719.0,719.0,719.0,719.0,1
202309.0,SCTB,2572.0,2572.0,2572.0,2572.0,1
202309.0,SCTE,1430.0,715.0,1427.0,3.0,2
202309.0,SCTN,382.0,382.0,382.0,382.0,1
202309.0,SCVD,244.0,244.0,244.0,244.0,1
202309.0,SCVM,966.0,483.0,957.0,9.0,2
202310.0,SCAP,41.0,41.0,41.0,41.0,1
202310.0,SCAR,174.0,174.0,174.0,174.0,1
202310.0,SCAS,39.0,39.0,39.0,39.0,1
202310.0,SCAT,470.0,235.0,468.0,2.0,2
202310.0,SCBA,2.0,2.0,2.0,2.0,1
202310.0,SCCC,36.0,36.0,36.0,36.0,1
202310.0,SCCF,1438.0,719.0,1428.0,10.0,2
202310.0,SCCI,915.0,457.5,876.0,39.0,2
202310.0,SCCV,161.0,161.0,161.0,161.0,1
202310.0,SCCY,301.0,301.0,301.0,301.0,1
202310.0,SCDA,1353.0,676.5,1345.0,8.0,2
202310.0,SCEL,13880.0,4626.666666666667,8197.0,174.0,3
202310.0,SCES,110.0,110.0,110.0,110.0,1
202310.0,SCFA,1429.0,714.5,1359.0,70.0,2
202310.0,SCFM,104.0,104.0,104.0,104.0,1
202310.0,SCFT,38.0,38.0,38.0,38.0,1
202310.0,SCGE,404.0,404.0,404.0,404.0,1
202310.0,SCGZ,78.0,78.0,78.0,78.0,1
202310.0,SCHR,44.0,44.0,44.0,44.0,1
202310.0,SCIC,279.0,279.0,279.0,279.0,1
202310.0,SCIE,2527.0,1263.5,2519.0,8.0,2
202310.0,SCIM,93.0,93.0,93.0,93.0,1
202310.0,SCIP,77.0,38.5,68.0,9.0,2
202310.0,SCIR,30.0,30.0,30.0,30.0,1
202310.0,SCJO,484.0,484.0,484.0,484.0,1
202310.0,SCLL,59.0,59.0,59.0,59.0,1
202310.0,SCMK,456.0,456.0,456.0,456.0,1
202310.0,SCNT,5.0,5.0,5.0,5.0,1
202310.0,SCON,32.0,32.0,32.0,32.0,1
202310.0,SCPD,1924.0,1924.0,1924.0,1924.0,1
202310.0,SCPF,174.0,174.0,174.0,174.0,1
202310.0,SCQP,816.0,408.0,815.0,1.0,2
202310.0,SCRD,1469.0,1469.0,1469.0,1469.0,1
202310.0,SCRG,920.0,920.0,920.0,920.0,1
202310.0,SCRM,2.0,2.0,2.0,2.0,1
202310.0,SCSE,1697.0,848.5,1692.0,5.0,2
202310.0,SCSN,1182.0,1182.0,1182.0,1182.0,1
202310.0,SCTB,3075.0,3075.0,3075.0,3075.0,1
202310.0,SCTE,1506.0,753.0,1502.0,4.0,2
202310.0,SCTN,444.0,444.0,444.0,444.0,1
202310.0,SCVD,408.0,408.0,408.0,408.0,1
202310.0,SCVM,944.0,472.0,940.0,4.0,2
202311.0,SCAR,729.0,364.5,695.0,34.0,2
202311.0,SCAS,32.0,32.0,32.0,32.0,1
202311.0,SCAT,519.0,519.0,519.0,519.0,1
202311.0,SCBA,358.0,358.0,358.0,358.0,1
202311.0,SCCC,40.0,40.0,40.0,40.0,1
202311.0,SCCF,1453.0,726.5,1444.0,9.0,2
202311.0,SCCH,1327.0,1327.0,1327.0,1327.0,1
202311.0,SCCI,956.0,478.0,902.0,54.0,2
202311.0,SCCV,136.0,136.0,136.0,136.0,1
202311.0,SCDA,1223.0,611.5,1211.0,12.0,2
202311.0,SCEL,14439.0,3609.75,8298.0,2.0,4
202311.0,SCES,108.0,108.0,108.0,108.0,1
202311.0,SCFA,1526.0,763.0,1459.0,67.0,2
202311.0,SCFM,98.0,98.0,98.0,98.0,1
202311.0,SCFT,10.0,10.0,10.0,10.0,1
202311.0,SCGZ,135.0,67.5,119.0,16.0,2
202311.0,SCHR,29.0,29.0,29.0,29.0,1
202311.0,SCIC,299.0,299.0,299.0,299.0,1
202311.0,SCIE,2927.0,1463.5,2915.0,12.0,2
202311.0,SCIP,83.0,41.5,74.0,9.0,2
202311.0,SCIR,44.0,44.0,44.0,44.0,1
202311.0,SCJO,480.0,480.0,480.0,480.0,1
202311.0,SCLL,75.0,75.0,75.0,75.0,1
202311.0,SCMK,472.0,472.0,472.0,472.0,1
202311.0,SCNT,209.0,104.5,195.0,14.0,2
202311.0,SCON,35.0,35.0,35.0,35.0,1
202311.0,SCPF,1579.0,789.5,1576.0,3.0,2
202311.0,SCPQ,73.0,73.0,73.0,73.0,1
202311.0,SCQP,871.0,435.5,870.0,1.0,2
202311.0,SCRD,947.0,947.0,947.0,947.0,1
202311.0,SCRG,1086.0,1086.0,1086.0,1086.0,1
202311.0,SCRM,10.0,10.0,10.0,10.0,1
202311.0,SCSE,1776.0,888.0,1774.0,2.0,2
202311.0,SCSN,1018.0,1018.0,1018.0,1018.0,1
202311.0,SCTB,3454.0,3454.0,3454.0,3454.0,1
202311.0,SCTE,1506.0,753.0,1492.0,14.0,2
202311.0,SCTN,436.0,436.0,436.0,436.0,1
202311.0,SCVD,373.0,186.5,371.0,2.0,2
202311.0,SCVM,722.0,361.0,713.0,9.0,2
202312.0,SCAP,64.0,64.0,64.0,64.0,1
202312.0,SCAR,653.0,326.5,636.0,17.0,2
202312.0,SCAS,65.0,65.0,65.0,65.0,1
202312.0,SCAT,175.0,87.5,174.0,1.0,2
202312.0,SCBA,368.0,184.0,367.0,1.0,2
202312.0,SCCC,55.0,55.0,55.0,55.0,1
202312.0,SCCF,1422.0,711.0,1413.0,9.0,2
202312.0,SCCH,1710.0,1710.0,1710.0,1710.0,1
202312.0,SCCI,1134.0,567.0,1089.0,45.0,2
202312.0,SCDA,1152.0,576.0,1146.0,6.0,2
202312.0,SCEL,18744.0,3748.8,8556.0,14.0,5
202312.0,SCES,174.0,174.0,174.0,174.0,1
202312.0,SCFA,1514.0,757.0,1423.0,91.0,2
202312.0,SCFT,26.0,26.0,26.0,26.0,1
202312.0,SCGE,497.0,497.0,497.0,497.0,1
202312.0,SCGZ,206.0,103.0,174.0,32.0,2
202312.0,SCHR,64.0,64.0,64.0,64.0,1
202312.0,SCIC,1225.0,1225.0,1225.0,1225.0,1
202312.0,SCIE,2227.0,1113.5,2219.0,8.0,2
202312.0,SCIM,62.0,31.0,60.0,2.0,2
202312.0,SCIP,102.0,51.0,90.0,12.0,2
202312.0,SCIR,36.0,36.0,36.0,36.0,1
202312.0,SCJO,651.0,651.0,651.0,651.0,1
202312.0,SCLL,48.0,48.0,48.0,48.0,1
202312.0,SCMK,512.0,512.0,512.0,512.0,1
202312.0,SCNT,292.0,292.0,292.0,292.0,1
202312.0,SCON,14.0,14.0,14.0,14.0,1
202312.0,SCPD,2544.0,2544.0,2544.0,2544.0,1
202312.0,SCPF,2094.0,2094.0,2094.0,2094.0,1
202312.0,SCPQ,126.0,126.0,126.0,126.0,1
202312.0,SCQP,919.0,459.5,908.0,11.0,2
202312.0,SCRD,174.0,174.0,174.0,174.0,1
202312.0,SCRG,2431.0,2431.0,2431.0,2431.0,1
202312.0,SCRM,174.0,174.0,174.0,174.0,1
202312.0,SCSE,1725.0,862.5,1719.0,6.0,2
202312.0,SCSN,988.0,988.0,988.0,988.0,1
202312.0,SCTE,190.0,95.0,174.0,16.0,2
202312.0,SCTN,529.0,529.0,529.0,529.0,1
202312.0,SCVD,306.0,306.0,306.0,306.0,1
202312.0,SCVM,1348.0,674.0,1347.0,1.0,2
202401.0,SCAP,28.0,28.0,28.0,28.0,1
202401.0,SCAR,705.0,352.5,676.0,29.0,2
202401.0,SCAS,48.0,48.0,48.0,48.0,1
202401.0,SCAT,557.0,278.5,554.0,3.0,2
202401.0,SCBA,174.0,174.0,174.0,174.0,1
202401.0,SCCC,54.0,54.0,54.0,54.0,1
202401.0,SCCF,1629.0,1629.0,1629.0,1629.0,1
202401.0,SCCH,1330.0,1330.0,1330.0,1330.0,1
202401.0,SCCI,1331.0,665.5,1265.0,66.0,2
202401.0,SCCV,367.0,367.0,367.0,367.0,1
202401.0,SCCY,615.0,615.0,615.0,615.0,1
202401.0,SCDA,1340.0,670.0,1336.0,4.0,2
202401.0,SCEL,17130.0,2855.0,10201.0,4.0,6
202401.0,SCFA,1693.0,846.5,1609.0,84.0,2
202401.0,SCFM,98.0,98.0,98.0,98.0,1
202401.0,SCFT,81.0,81.0,81.0,81.0,1
202401.0,SCGE,1053.0,1053.0,1053.0,1053.0,1
202401.0,SCGZ,170.0,85.0,145.0,25.0,2
202401.0,SCHR,76.0,76.0,76.0,76.0,1
202401.0,SCIC,425.0,425.0,425.0,425.0,1
202401.0,SCIE,3274.0,1637.0,3273.0,1.0,2
202401.0,SCIM,174.0,174.0,174.0,174.0,1
202401.0,SCIP,72.0,36.0,60.0,12.0,2
202401.0,SCJO,650.0,650.0,650.0,650.0,1
202401.0,SCLC,871.0,871.0,871.0,871.0,1
202401.0,SCLL,49.0,49.0,49.0,49.0,1
202401.0,SCMK,525.0,525.0,525.0,525.0,1
202401.0,SCNT,329.0,164.5,305.0,24.0,2
202401.0,SCPD,1921.0,1921.0,1921.0,1921.0,1
202401.0,SCPF,2205.0,2205.0,2205.0,2205.0,1
202401.0,SCPQ,180.0,180.0,180.0,180.0,1
202401.0,SCQP,1277.0,638.5,1274.0,3.0,2
202401.0,SCRD,1094.0,1094.0,1094.0,1094.0,1
202401.0,SCRG,1279.0,1279.0,1279.0,1279.0,1
202401.0,SCRM,125.0,125.0,125.0,125.0,1
202401.0,SCSE,1946.0,1946.0,1946.0,1946.0,1
202401.0,SCSN,747.0,747.0,747.0,747.0,1
202401.0,SCTB,3960.0,3960.0,3960.0,3960.0,1
202401.0,SCTE,2067.0,1033.5,2054.0,13.0,2
202401.0,SCTN,540.0,540.0,540.0,540.0,1
202401.0,SCVD,523.0,523.0,523.0,523.0,1
202401.0,SCVI,947.0,947.0,947.0,947.0,1
202401.0,SCVM,949.0,474.5,945.0,4.0,2
202401.0,SCVV,580.0,580.0,580.0,580.0,1
202402.0,NAN,58.0,58.0,58.0,58.0,1
202402.0,SCAP,35.0,35.0,35.0,35.0,1
202402.0,SCAR,475.0,237.5,446.0,29.0,2
202402.0,SCAT,474.0,474.0,474.0,474.0,1
202402.0,SCBA,512.0,512.0,512.0,512.0,1
202402.0,SCCC,38.0,38.0,38.0,38.0,1
202402.0,SCCF,1464.0,732.0,1460.0,4.0,2
202402.0,SCCH,1144.0,1144.0,1144.0,1144.0,1
202402.0,SCCI,1228.0,614.0,1185.0,43.0,2
202402.0,SCCV,258.0,258.0,258.0,258.0,1
202402.0,SCCY,310.0,310.0,310.0,310.0,1
202402.0,SCDA,1058.0,529.0,1057.0,1.0,2
202402.0,SCEL,17022.0,4255.5,9304.0,30.0,4
202402.0,SCES,85.0,85.0,85.0,85.0,1
202402.0,SCFA,1560.0,780.0,1480.0,80.0,2
202402.0,SCFM,98.0,98.0,98.0,98.0,1
202402.0,SCFT,55.0,55.0,55.0,55.0,1
202402.0,SCGE,1192.0,596.0,1191.0,1.0,2
202402.0,SCGZ,20.0,20.0,20.0,20.0,1
202402.0,SCHR,82.0,82.0,82.0,82.0,1
202402.0,SCIC,454.0,454.0,454.0,454.0,1
202402.0,SCIE,1.0,1.0,1.0,1.0,1
202402.0,SCIM,63.0,63.0,63.0,63.0,1
202402.0,SCIP,96.0,48.0,86.0,10.0,2
202402.0,SCIR,85.0,85.0,85.0,85.0,1
202402.0,SCJO,640.0,640.0,640.0,640.0,1
202402.0,SCLL,24.0,24.0,24.0,24.0,1
202402.0,SCMK,390.0,390.0,390.0,390.0,1
202402.0,SCNT,235.0,117.5,230.0,5.0,2
202402.0,SCPF,2143.0,2143.0,2143.0,2143.0,1
202402.0,SCPQ,183.0,183.0,183.0,183.0,1
202402.0,SCPR,174.0,174.0,174.0,174.0,1
202402.0,SCQP,1170.0,1170.0,1170.0,1170.0,1
202402.0,SCRD,1710.0,1710.0,1710.0,1710.0,1
202402.0,SCRG,1080.0,1080.0,1080.0,1080.0,1
202402.0,SCRM,146.0,146.0,146.0,146.0,1
202402.0,SCSE,2046.0,2046.0,2046.0,2046.0,1
202402.0,SCSN,645.0,645.0,645.0,645.0,1
202402.0,SCTB,3147.0,3147.0,3147.0,3147.0,1
202402.0,SCTE,2057.0,1028.5,2033.0,24.0,2
202402.0,SCTN,588.0,588.0,588.0,588.0,1
202402.0,SCVD,425.0,425.0,425.0,425.0,1
202402.0,SCVL,266.0,266.0,266.0,266.0,1
202402.0,SCVM,178.0,89.0,174.0,4.0,2
202403.0,SCAP,18.0,18.0,18.0,18.0,1
202403.0,SCAR,392.0,196.0,363.0,29.0,2
202403.0,SCAT,489.0,489.0,489.0,489.0,1
202403.0,SCBA,380.0,190.0,373.0,7.0,2
202403.0,SCCC,39.0,39.0,39.0,39.0,1
202403.0,SCCF,185.0,92.5,174.0,11.0,2
202403.0,SCCH,1084.0,1084.0,1084.0,1084.0,1
202403.0,SCCI,1014.0,507.0,840.0,174.0,2
202403.0,SCCV,435.0,435.0,435.0,435.0,1
202403.0,SCCY,258.0,258.0,258.0,258.0,1
202403.0,SCDA,1234.0,1234.0,1234.0,1234.0,1
202403.0,SCEL,16198.0,3239.6,8621.0,8.0,5
202403.0,SCES,81.0,81.0,81.0,81.0,1
202403.0,SCFA,1668.0,834.0,1590.0,78.0,2
202403.0,SCFM,84.0,84.0,84.0,84.0,1
202403.0,SCFT,18.0,18.0,18.0,18.0,1
202403.0,SCGE,750.0,750.0,750.0,750.0,1
202403.0,SCGZ,102.0,51.0,94.0,8.0,2
202403.0,SCIC,566.0,566.0,566.0,566.0,1
202403.0,SCIE,2962.0,1481.0,2950.0,12.0,2
202403.0,SCIM,112.0,112.0,112.0,112.0,1
202403.0,SCIP,100.0,50.0,86.0,14.0,2
202403.0,SCIR,93.0,93.0,93.0,93.0,1
202403.0,SCJO,567.0,283.5,566.0,1.0,2
202403.0,SCLL,22.0,22.0,22.0,22.0,1
202403.0,SCMK,216.0,216.0,216.0,216.0,1
202403.0,SCNT,244.0,122.0,235.0,9.0,2
202403.0,SCON,46.0,46.0,46.0,46.0,1
202403.0,SCPD,2218.0,2218.0,2218.0,2218.0,1
202403.0,SCPF,1821.0,1821.0,1821.0,1821.0,1
202403.0,SCPQ,172.0,172.0,172.0,172.0,1
202403.0,SCQP,963.0,481.5,962.0,1.0,2
202403.0,SCRG,984.0,984.0,984.0,984.0,1
202403.0,SCRM,33.0,33.0,33.0,33.0,1
202403.0,SCSE,1540.0,1540.0,1540.0,1540.0,1
202403.0,SCSN,888.0,888.0,888.0,888.0,1
202403.0,SCTB,3485.0,3485.0,3485.0,3485.0,1
202403.0,SCTE,1608.0,804.0,1606.0,2.0,2
202403.0,SCTN,529.0,529.0,529.0,529.0,1
202403.0,SCVD,316.0,316.0,316.0,316.0,1
202403.0,SCVM,180.0,90.0,174.0,6.0,2
202404.0,SCAP,13.0,13.0,13.0,13.0,1
202404.0,SCAR,468.0,234.0,435.0,33.0,2
202404.0,SCAS,174.0,174.0,174.0,174.0,1
202404.0,SCAT,547.0,273.5,546.0,1.0,2
202404.0,SCBA,343.0,343.0,343.0,343.0,1
202404.0,SCCC,56.0,56.0,56.0,56.0,1
202404.0,SCCF,1504.0,752.0,1492.0,12.0,2
202404.0,SCCH,679.0,679.0,679.0,679.0,1
202404.0,SCCI,605.0,302.5,586.0,19.0,2
202404.0,SCCV,463.0,463.0,463.0,463.0,1
202404.0,SCCY,288.0,288.0,288.0,288.0,1
202404.0,SCDA,1179.0,589.5,1177.0,2.0,2
202404.0,SCEL,1152.0,384.0,804.0,174.0,3
202404.0,SCES,63.0,63.0,63.0,63.0,1
202404.0,SCFA,1644.0,822.0,1560.0,84.0,2
202404.0,SCFM,108.0,108.0,108.0,108.0,1
202404.0,SCFT,27.0,27.0,27.0,27.0,1
202404.0,SCGE,320.0,320.0,320.0,320.0,1
202404.0,SCGZ,42.0,21.0,39.0,3.0,2
202404.0,SCHR,30.0,30.0,30.0,30.0,1
202404.0,SCIC,699.0,699.0,699.0,699.0,1
202404.0,SCIE,2250.0,1125.0,2198.0,52.0,2
202404.0,SCIM,68.0,68.0,68.0,68.0,1
202404.0,SCIP,83.0,41.5,82.0,1.0,2
202404.0,SCIR,76.0,76.0,76.0,76.0,1
202404.0,SCJO,471.0,471.0,471.0,471.0,1
202404.0,SCLC,143.0,143.0,143.0,143.0,1
202404.0,SCLL,101.0,101.0,101.0,101.0,1
202404.0,SCMK,408.0,408.0,408.0,408.0,1
202404.0,SCNT,289.0,144.5,174.0,115.0,2
202404.0,SCON,36.0,36.0,36.0,36.0,1
202404.0,SCPD,2199.0,2199.0,2199.0,2199.0,1
202404.0,SCPF,1865.0,932.5,1864.0,1.0,2
202404.0,SCPQ,102.0,102.0,102.0,102.0,1
202404.0,SCQP,2.0,2.0,2.0,2.0,1
202404.0,SCRD,865.0,865.0,865.0,865.0,1
202404.0,SCRG,174.0,174.0,174.0,174.0,1
202404.0,SCSE,1580.0,790.0,1578.0,2.0,2
202404.0,SCTB,2878.0,2878.0,2878.0,2878.0,1
202404.0,SCTE,1384.0,692.0,1376.0,8.0,2
202404.0,SCTN,450.0,450.0,450.0,450.0,1
202404.0,SCVM,820.0,410.0,816.0,4.0,2
202405.0,NAN,86.0,86.0,86.0,86.0,1
202405.0,SCAP,7.0,7.0,7.0,7.0,1
202405.0,SCAR,499.0,249.5,479.0,20.0,2
202405.0,SCAS,52.0,52.0,52.0,52.0,1
202405.0,SCBA,318.0,318.0,318.0,318.0,1
202405.0,SCCC,86.0,86.0,86.0,86.0,1
202405.0,SCCF,1594.0,797.0,1584.0,10.0,2
202405.0,SCCH,736.0,736.0,736.0,736.0,1
202405.0,SCCI,652.0,326.0,639.0,13.0,2
202405.0,SCCV,438.0,438.0,438.0,438.0,1
202405.0,SCCY,330.0,330.0,330.0,330.0,1
202405.0,SCDA,1130.0,565.0,1123.0,7.0,2
202405.0,SCEL,13573.0,2714.6,7708.0,39.0,5
202405.0,SCES,73.0,73.0,73.0,73.0,1
202405.0,SCFA,1560.0,1560.0,1560.0,1560.0,1
202405.0,SCFM,106.0,106.0,106.0,106.0,1
202405.0,SCGE,153.0,153.0,153.0,153.0,1
202405.0,SCHR,18.0,18.0,18.0,18.0,1
202405.0,SCIC,298.0,298.0,298.0,298.0,1
202405.0,SCIE,2532.0,1266.0,2506.0,26.0,2
202405.0,SCIP,89.0,44.5,87.0,2.0,2
202405.0,SCIR,30.0,30.0,30.0,30.0,1
202405.0,SCJO,442.0,442.0,442.0,442.0,1
202405.0,SCMK,467.0,467.0,467.0,467.0,1
202405.0,SCNT,60.0,30.0,57.0,3.0,2
202405.0,SCON,34.0,34.0,34.0,34.0,1
202405.0,SCPD,2339.0,2339.0,2339.0,2339.0,1
202405.0,SCPF,2120.0,2120.0,2120.0,2120.0,1
202405.0,SCPM,223.0,223.0,223.0,223.0,1
202405.0,SCPQ,156.0,156.0,156.0,156.0,1
202405.0,SCQP,766.0,766.0,766.0,766.0,1
202405.0,SCRD,174.0,174.0,174.0,174.0,1
202405.0,SCSE,1566.0,783.0,1558.0,8.0,2
202405.0,SCSN,1093.0,1093.0,1093.0,1093.0,1
202405.0,SCTB,2697.0,2697.0,2697.0,2697.0,1
202405.0,SCTE,1297.0,1297.0,1297.0,1297.0,1
202405.0,SCTN,420.0,420.0,420.0,420.0,1
202405.0,SCVD,174.0,174.0,174.0,174.0,1
202405.0,SCVM,870.0,435.0,696.0,174.0,2
202406.0,SCAP,2.0,2.0,2.0,2.0,1
202406.0,SCAR,365.0,182.5,344.0,21.0,2
202406.0,SCAS,34.0,34.0,34.0,34.0,1
202406.0,SCAT,464.0,232.0,462.0,2.0,2
202406.0,SCBA,246.0,246.0,246.0,246.0,1
202406.0,SCCC,32.0,32.0,32.0,32.0,1
202406.0,SCCF,176.0,88.0,174.0,2.0,2
202406.0,SCCH,325.0,325.0,325.0,325.0,1
202406.0,SCCI,560.0,280.0,549.0,11.0,2
202406.0,SCCV,119.0,119.0,119.0,119.0,1
202406.0,SCCY,186.0,186.0,186.0,186.0,1
202406.0,SCDA,956.0,956.0,956.0,956.0,1
202406.0,SCEL,13353.0,2225.5,7191.0,10.0,6
202406.0,SCES,61.0,61.0,61.0,61.0,1
