mes_id,aeropuerto_oaci,internacional_domestico,cnt_operaciones,categoria_operacion
202207.0,SCIC,D,330.0,MEDIA
202207.0,SCIE,D,1614.0,MUY ALTA
202207.0,SCIM,D,139.0,MEDIA
202207.0,SCIP,D,12.0,BAJA
202207.0,SCIP,I,4.0,BAJA
202207.0,SCIR,D,32.0,BAJA
202207.0,SCJO,D,321.0,MEDIA
202207.0,SCLL,D,54.0,BAJA
202207.0,SCMK,D,329.0,MEDIA
202207.0,SCEL,D,33.0,BAJA
202207.0,SCON,D,70.0,BAJA
202207.0,SCPD,D,1341.0,MUY ALTA
202207.0,SCPF,D,1251.0,MUY ALTA
202207.0,SCPQ,D,103.0,MEDIA
202207.0,SCQP,D,634.0,ALTA
202207.0,SCQP,I,1.0,BAJA
202207.0,SCRD,D,1159.0,MUY ALTA
202207.0,SCRG,D,770.0,ALTA
202207.0,SCSE,D,1251.0,MUY ALTA
202207.0,SCSN,D,567.0,ALTA
202207.0,SCTB,D,2531.0,MUY ALTA
202207.0,SCTE,D,1324.0,MUY ALTA
202207.0,SCTE,I,1.0,BAJA
202207.0,SCTN,D,382.0,MEDIA
202207.0,SCVD,D,248.0,MEDIA
202207.0,SCVM,D,123.0,MEDIA
202207.0,SCVM,I,1.0,BAJA
202208.0,SCAP,D,4.0,BAJA
202208.0,SCAR,D,320.0,MEDIA
202208.0,SCAR,I,44.0,BAJA
202208.0,SCAS,D,34.0,BAJA
202208.0,SCAT,D,174.0,MEDIA
202208.0,SCBA,D,336.0,MEDIA
202208.0,SCCC,D,65.0,BAJA
202208.0,SCCF,D,1017.0,MUY ALTA
202208.0,SCCF,I,1.0,BAJA
202301.0,SCCH,D,1195.0,MUY ALTA
202208.0,SCCI,D,633.0,ALTA
202208.0,SCCI,I,8.0,BAJA
202301.0,SCCV,D,255.0,MEDIA
202208.0,SCCY,D,313.0,MEDIA
202208.0,NAN,D,1309.0,MUY ALTA
202208.0,SCDA,I,18.0,BAJA
202208.0,SCEL,D,6739.0,MUY ALTA
202208.0,SCEL,I,4495.0,MUY ALTA
202208.0,SCES,D,79.0,BAJA
202208.0,SCFA,D,1369.0,MUY ALTA
202208.0,SCFA,I,46.0,BAJA
202208.0,SCFM,D,108.0,MEDIA
202208.0,SCFT,D,22.0,BAJA
202208.0,SCGE,D,71.0,BAJA
202208.0,SCGZ,D,90.0,BAJA
202208.0,SCHR,D,18.0,BAJA
202208.0,SCIC,D,197.0,MEDIA
202208.0,SCIE,D,1842.0,MUY ALTA
202208.0,SCIE,I,1.0,BAJA
202208.0,SCIM,D,137.0,MEDIA
202208.0,SCIP,D,18.0,BAJA
202208.0,SCIP,I,3.0,BAJA
202208.0,SCIR,D,24.0,BAJA
202208.0,SCJO,D,558.0,ALTA
202208.0,SCLL,D,15.0,BAJA
202208.0,SCMK,D,318.0,MEDIA
202208.0,SCEL,D,10.0,BAJA
202208.0,SCON,D,174.0,MEDIA
202208.0,SCPD,D,1354.0,MUY ALTA
202208.0,SCPF,D,1197.0,MUY ALTA
202208.0,SCPQ,D,103.0,MEDIA
202208.0,SCQP,D,721.0,ALTA
202208.0,SCRD,D,1145.0,MUY ALTA
202208.0,SCRG,D,1190.0,MUY ALTA
202208.0,SCSE,D,1204.0,MUY ALTA
202208.0,SCSN,D,654.0,ALTA
202208.0,SCTB,D,2493.0,MUY ALTA
202208.0,SCEL,D,1133.0,MUY ALTA
202208.0,SCTE,I,2.0,BAJA
202208.0,SCTN,D,373.0,MEDIA
202208.0,SCVD,D,174.0,MEDIA
202208.0,SCVM,D,89.0,BAJA
202208.0,SCVM,I,3.0,BAJA
202209.0,SCAP,D,9.0,BAJA
202209.0,SCAR,D,327.0,MEDIA
202209.0,SCAR,I,53.0,BAJA
202209.0,SCAS,D,82.0,BAJA
202209.0,SCAT,D,345.0,MEDIA
202209.0,SCBA,D,346.0,MEDIA
202209.0,SCCC,D,75.0,BAJA
202209.0,SCCF,D,963.0,ALTA
202209.0,SCCF,I,174.0,MEDIA
202209.0,SCEL,D,1014.0,MUY ALTA
202209.0,SCCI,D,585.0,ALTA
202209.0,SCCI,I,10.0,BAJA
202209.0,SCCY,D,352.0,MEDIA
202209.0,SCDA,D,1182.0,MUY ALTA
202209.0,SCDA,NAN,22.0,BAJA
202209.0,SCEL,D,6586.0,MUY ALTA
202209.0,SCEL,I,4284.0,MUY ALTA
202209.0,SCES,D,60.0,BAJA
202209.0,SCFA,D,1260.0,MUY ALTA
202301.0,SCFA,I,174.0,MEDIA
202209.0,SCFM,D,86.0,BAJA
202209.0,SCFT,D,18.0,BAJA
202209.0,SCGE,D,20.0,BAJA
202209.0,SCGZ,D,74.0,BAJA
202209.0,SCHR,D,26.0,BAJA
202209.0,SCIC,D,242.0,MEDIA
202301.0,SCIE,D,2018.0,MUY ALTA
202209.0,SCIE,I,174.0,MEDIA
202209.0,SCIM,D,214.0,MEDIA
202209.0,SCIP,D,37.0,BAJA
202209.0,SCIP,I,4.0,BAJA
202209.0,SCIR,D,20.0,BAJA
202209.0,SCJO,D,524.0,ALTA
202209.0,SCLL,D,5.0,BAJA
202209.0,SCMK,D,349.0,MEDIA
202209.0,SCNT,D,60.0,BAJA
202209.0,SCON,D,50.0,BAJA
202209.0,SCPD,D,1264.0,MUY ALTA
202209.0,SCPF,D,1312.0,MUY ALTA
202209.0,SCPQ,D,152.0,MEDIA
202209.0,SCQP,D,174.0,MEDIA
202209.0,SCRD,D,1061.0,MUY ALTA
202209.0,SCRG,D,1253.0,MUY ALTA
202209.0,SCSE,D,174.0,MEDIA
202301.0,SCSN,D,622.0,ALTA
202209.0,SCTB,D,2340.0,MUY ALTA
202301.0,SCEL,D,1144.0,MUY ALTA
202209.0,SCTE,I,2.0,BAJA
202209.0,SCTN,D,374.0,MEDIA
202209.0,SCVD,D,174.0,MEDIA
202209.0,SCVM,D,135.0,MEDIA
202209.0,SCVM,I,2.0,BAJA
202210.0,SCAP,D,6.0,BAJA
202210.0,SCAR,D,370.0,MEDIA
202210.0,SCAR,I,43.0,BAJA
202210.0,SCAS,D,86.0,BAJA
202210.0,SCAT,D,396.0,MEDIA
202210.0,SCBA,D,396.0,MEDIA
202210.0,SCCC,D,174.0,MEDIA
202301.0,SCCF,D,1041.0,MUY ALTA
202210.0,SCCF,I,174.0,MEDIA
202210.0,SCCH,D,1705.0,MUY ALTA
202210.0,SCCI,D,789.0,ALTA
202210.0,SCCI,I,40.0,BAJA
202301.0,SCCV,D,470.0,MEDIA
202210.0,SCCY,D,358.0,MEDIA
202210.0,SCDA,D,1239.0,MUY ALTA
202210.0,SCDA,I,26.0,BAJA
NAN,SCEL,D,7217.0,MUY ALTA
202210.0,SCEL,I,4632.0,MUY ALTA
202210.0,SCES,D,50.0,BAJA
202210.0,SCFA,D,1328.0,MUY ALTA
202210.0,SCFA,I,53.0,BAJA
202210.0,SCFM,D,102.0,MEDIA
202210.0,SCFT,D,18.0,BAJA
202210.0,SCGE,D,7.0,BAJA
202301.0,SCGZ,D,76.0,BAJA
202210.0,SCGZ,I,2.0,BAJA
202210.0,SCHC,D,168.0,MEDIA
202210.0,SCHR,D,18.0,BAJA
202210.0,SCIC,D,1096.0,MUY ALTA
202210.0,SCIE,D,1989.0,MUY ALTA
202210.0,SCIE,I,4.0,BAJA
202210.0,SCIM,D,162.0,MEDIA
202210.0,SCIP,D,32.0,BAJA
202210.0,SCIP,I,7.0,BAJA
202210.0,SCIR,D,32.0,BAJA
202210.0,SCJO,D,546.0,ALTA
202210.0,SCJO,I,4.0,BAJA
202210.0,SCLL,D,33.0,BAJA
202210.0,SCMK,D,357.0,MEDIA
202210.0,SCNT,D,101.0,MEDIA
202210.0,SCON,D,44.0,BAJA
202210.0,SCPD,D,1831.0,MUY ALTA
202210.0,SCPF,D,1333.0,MUY ALTA
202210.0,SCPQ,D,136.0,MEDIA
202210.0,SCQP,D,958.0,ALTA
202210.0,SCQP,D,1.0,BAJA
202210.0,SCRD,D,1164.0,MUY ALTA
202210.0,SCRG,D,2475.0,MUY ALTA
202210.0,SCSE,D,1077.0,MUY ALTA
202210.0,SCSE,I,1.0,BAJA
202210.0,SCSN,D,1362.0,MUY ALTA
202210.0,SCTB,D,3384.0,MUY ALTA
202210.0,SCTE,D,1337.0,MUY ALTA
202210.0,SCTN,D,415.0,MEDIA
202210.0,SCTS,D,182.0,MEDIA
202210.0,SCVD,D,310.0,MEDIA
202210.0,SCVH,D,370.0,MEDIA
202210.0,SCVM,D,325.0,MEDIA
202210.0,SCVM,I,2.0,BAJA
202211.0,SCAP,D,19.0,BAJA
202211.0,SCAR,D,389.0,MEDIA
202301.0,SCAR,I,34.0,BAJA
202211.0,SCEL,D,66.0,BAJA
202211.0,SCAT,D,418.0,MEDIA
202211.0,SCAT,I,1.0,BAJA
202211.0,SCBA,D,404.0,MEDIA
202211.0,SCBA,I,8.0,BAJA
202211.0,SCCC,D,55.0,BAJA
202211.0,SCCF,D,1091.0,MUY ALTA
202211.0,SCCF,I,5.0,BAJA
202211.0,SCCH,D,1200.0,MUY ALTA
202211.0,SCCH,I,2.0,BAJA
202211.0,SCEL,D,855.0,ALTA
202211.0,SCCI,I,48.0,BAJA
202211.0,SCCV,D,292.0,MEDIA
202211.0,SCCY,D,311.0,MEDIA
202211.0,SCEL,D,1204.0,MUY ALTA
202301.0,SCDA,I,24.0,BAJA
202211.0,SCEL,D,7274.0,MUY ALTA
202211.0,SCEL,I,5003.0,MUY ALTA
202211.0,SCES,D,83.0,BAJA
202211.0,SCFA,D,1334.0,MUY ALTA
202211.0,SCFA,I,56.0,BAJA
202211.0,SCFM,D,118.0,MEDIA
202211.0,SCFT,D,28.0,BAJA
202211.0,SCGE,D,4.0,BAJA
202211.0,SCGZ,D,155.0,MEDIA
202211.0,SCGZ,I,7.0,BAJA
202211.0,SCHR,D,41.0,BAJA
202211.0,SCIC,D,304.0,MEDIA
202211.0,SCIE,D,2402.0,MUY ALTA
202211.0,SCIE,I,5.0,BAJA
202211.0,SCIM,D,158.0,MEDIA
202211.0,SCIP,D,29.0,BAJA
202211.0,SCIP,I,4.0,BAJA
202211.0,SCIR,D,41.0,BAJA
202211.0,SCJO,D,489.0,MEDIA
202301.0,SCEL,I,4.0,BAJA
202211.0,SCLL,D,7.0,BAJA
202211.0,SCMK,D,371.0,MEDIA
202211.0,SCNT,D,153.0,MEDIA
202211.0,SCNT,I,4.0,BAJA
202211.0,SCON,D,39.0,BAJA
202211.0,SCPD,D,2096.0,MUY ALTA
202211.0,SCPF,D,1528.0,MUY ALTA
202211.0,SCPQ,D,103.0,MEDIA
202211.0,SCQP,D,966.0,ALTA
202211.0,SCQP,I,4.0,BAJA
202211.0,SCRD,D,1144.0,MUY ALTA
202211.0,SCRG,D,1896.0,MUY ALTA
202211.0,SCRM,D,16.0,BAJA
202211.0,SCSE,D,993.0,ALTA
202211.0,SCSN,D,565.0,ALTA
202211.0,SCTB,D,3474.0,MUY ALTA
202211.0,SCTE,D,1254.0,MUY ALTA
202211.0,SCTE,I,9.0,BAJA
202211.0,SCTL,D,1130.0,MUY ALTA
202211.0,SCTN,D,501.0,ALTA
202301.0,SCVD,D,354.0,MEDIA
202211.0,SCVM,D,633.0,ALTA
202211.0,SCVM,I,4.0,BAJA
202212.0,SCAP,D,22.0,BAJA
202212.0,SCAR,D,431.0,MEDIA
202212.0,SCAR,I,34.0,BAJA
202212.0,SCAS,D,80.0,BAJA
202212.0,SCAT,D,438.0,MEDIA
202212.0,SCBA,D,386.0,MEDIA
202212.0,SCCC,D,48.0,BAJA
202212.0,SCCF,D,1127.0,MUY ALTA
202212.0,SCCF,D,12.0,BAJA
202212.0,SCCH,D,978.0,ALTA
202212.0,SCCI,D,1096.0,MUY ALTA
202212.0,SCCI,I,66.0,BAJA
202212.0,SCCV,D,322.0,MEDIA
202212.0,SCCY,D,323.0,MEDIA
202212.0,SCDA,D,1285.0,MUY ALTA
202212.0,SCEL,I,32.0,BAJA
202212.0,SCEL,D,7814.0,MUY ALTA
202212.0,SCEL,I,5587.0,MUY ALTA
202212.0,SCES,D,66.0,BAJA
202212.0,SCFA,D,1332.0,MUY ALTA
202212.0,SCFA,I,68.0,BAJA
202212.0,SCFM,D,121.0,MEDIA
202212.0,SCFT,D,18.0,BAJA
202212.0,SCGE,D,718.0,ALTA
202212.0,SCGZ,D,205.0,MEDIA
202301.0,SCGZ,I,8.0,BAJA
202212.0,SCHR,D,56.0,BAJA
202212.0,SCIC,D,364.0,MEDIA
202212.0,SCIE,D,3378.0,MUY ALTA
202212.0,SCIM,D,168.0,MEDIA
202212.0,SCEL,D,35.0,BAJA
202212.0,SCIP,I,5.0,BAJA
202212.0,SCIR,D,54.0,BAJA
202212.0,SCJO,D,600.0,ALTA
202212.0,SCLL,D,18.0,BAJA
202212.0,SCMK,D,376.0,MEDIA
202212.0,SCNT,D,227.0,MEDIA
202212.0,SCNT,I,1.0,BAJA
202212.0,SCEL,D,44.0,BAJA
202212.0,SCPD,D,1929.0,MUY ALTA
202212.0,SCPF,D,1637.0,MUY ALTA
202212.0,SCEL,D,107.0,MEDIA
202212.0,SCQP,D,942.0,ALTA
202212.0,SCRD,D,3846.0,MUY ALTA
202212.0,SCRG,D,1802.0,MUY ALTA
202212.0,SCRM,D,104.0,MEDIA
202212.0,SCSE,D,1080.0,MUY ALTA
202212.0,SCSN,D,940.0,ALTA
202212.0,SCTB,D,3506.0,MUY ALTA
202212.0,SCTE,D,1369.0,MUY ALTA
202212.0,SCTE,D,4.0,BAJA
202212.0,SCTN,D,513.0,ALTA
202212.0,SCVD,D,342.0,MEDIA
202212.0,SCVM,D,1267.0,MUY ALTA
202212.0,SCVM,I,4.0,BAJA
202301.0,SCAP,D,28.0,BAJA
202301.0,SCAR,D,474.0,MEDIA
202301.0,SCAR,I,17.0,BAJA
202301.0,SCAS,D,32.0,BAJA
202301.0,SCAT,D,422.0,MEDIA
202301.0,SCAT,I,5.0,BAJA
202301.0,SCBA,D,490.0,MEDIA
202301.0,SCBA,D,10.0,BAJA
202301.0,NAN,D,32.0,BAJA
202301.0,SCCF,D,1157.0,MUY ALTA
202301.0,SCCF,I,9.0,BAJA
202301.0,SCCH,D,1228.0,MUY ALTA
202301.0,SCCH,I,4.0,BAJA
202301.0,SCCI,D,1263.0,MUY ALTA
202301.0,SCEL,I,56.0,BAJA
202301.0,SCCV,D,260.0,MEDIA
202301.0,SCCY,D,174.0,MEDIA
202301.0,SCEL,D,1487.0,MUY ALTA
202301.0,SCDA,I,23.0,BAJA
202301.0,SCEL,D,8490.0,MUY ALTA
202301.0,SCEL,I,5777.0,MUY ALTA
202301.0,SCES,D,120.0,MEDIA
202301.0,SCFA,D,1347.0,MUY ALTA
202301.0,SCFA,I,69.0,BAJA
202301.0,SCFM,D,118.0,MEDIA
202301.0,SCEL,D,66.0,BAJA
202301.0,SCGE,D,1047.0,MUY ALTA
202301.0,SCEL,D,183.0,MEDIA
202301.0,SCGZ,I,8.0,BAJA
202301.0,SCEL,D,56.0,BAJA
202301.0,SCIC,D,410.0,MEDIA
202301.0,SCIE,D,2848.0,MUY ALTA
202301.0,SCIE,I,1.0,BAJA
202301.0,SCIM,D,152.0,MEDIA
202301.0,SCIP,D,51.0,BAJA
202301.0,SCIP,I,13.0,BAJA
202301.0,SCIR,D,66.0,BAJA
202301.0,SCJO,D,2458.0,MUY ALTA
202301.0,SCLC,D,692.0,ALTA
202301.0,SCEL,D,15.0,BAJA
202301.0,SCMK,D,398.0,MEDIA
202301.0,SCNT,D,272.0,MEDIA
202301.0,SCEL,I,14.0,BAJA
202301.0,SCON,D,46.0,BAJA
202301.0,SCPD,D,1474.0,MUY ALTA
202301.0,SCPF,D,1736.0,MUY ALTA
202301.0,SCEL,D,136.0,MEDIA
202301.0,SCQP,D,1275.0,MUY ALTA
202301.0,SCQP,I,5.0,BAJA
202301.0,SCRD,D,1326.0,MUY ALTA
202301.0,SCRG,D,1555.0,MUY ALTA
202301.0,SCRG,I,1.0,BAJA
202301.0,SCRM,D,86.0,BAJA
202301.0,SCSE,D,1678.0,MUY ALTA
202301.0,SCSE,I,3.0,BAJA
202301.0,SCSN,D,713.0,ALTA
202301.0,SCTB,D,3643.0,MUY ALTA
202301.0,SCTE,D,1720.0,MUY ALTA
202301.0,SCTE,I,13.0,BAJA
202301.0,SCTN,D,520.0,ALTA
202301.0,SCVD,D,650.0,ALTA
202301.0,SCVD,I,2.0,BAJA
202301.0,SCVI,D,670.0,ALTA
202301.0,SCVI,I,75.0,BAJA
202301.0,SCVM,D,1182.0,MUY ALTA
202301.0,SCEL,I,2.0,BAJA
202301.0,SCVV,D,677.0,ALTA
202302.0,SCAP,D,64.0,BAJA
202302.0,SCAR,D,531.0,ALTA
202302.0,SCAR,I,29.0,BAJA
202302.0,SCAS,D,56.0,BAJA
202302.0,SCAT,D,368.0,MEDIA
202301.0,SCAT,I,1.0,BAJA
202302.0,SCBA,D,443.0,MEDIA
202302.0,SCBA,I,1.0,BAJA
202302.0,SCCC,D,32.0,BAJA
202302.0,SCCF,D,1018.0,MUY ALTA
202302.0,SCCF,I,174.0,MEDIA
202302.0,SCCI,D,1145.0,MUY ALTA
202302.0,SCEL,I,59.0,BAJA
202302.0,SCCV,D,260.0,MEDIA
202302.0,SCCY,D,299.0,MEDIA
202302.0,SCDA,D,1275.0,MUY ALTA
202302.0,SCEL,I,21.0,BAJA
202302.0,SCEL,D,7920.0,MUY ALTA
202302.0,SCEL,I,5262.0,MUY ALTA
202302.0,SCES,D,106.0,MEDIA
202302.0,SCFA,D,1263.0,MUY ALTA
202302.0,SCFA,I,63.0,BAJA
202302.0,SCFM,D,106.0,MEDIA
202302.0,SCFT,D,69.0,BAJA
202302.0,SCFT,I,1.0,BAJA
202302.0,SCGE,D,2141.0,MUY ALTA
202302.0,SCGZ,D,175.0,MEDIA
202302.0,SCGZ,I,7.0,BAJA
202302.0,SCHR,D,70.0,BAJA
202302.0,SCIC,D,315.0,MEDIA
202302.0,SCIE,D,3958.0,MUY ALTA
202302.0,SCIE,I,2.0,BAJA
202302.0,SCIM,D,222.0,MEDIA
202302.0,SCIP,D,174.0,MEDIA
202302.0,SCIP,I,8.0,BAJA
202302.0,SCIR,D,52.0,BAJA
202302.0,SCJO,D,2417.0,MUY ALTA
202302.0,SCJO,I,2.0,BAJA
202302.0,SCLL,D,28.0,BAJA
202302.0,SCMK,D,397.0,MEDIA
202302.0,SCNT,D,262.0,MEDIA
202302.0,SCNT,I,174.0,MEDIA
202302.0,SCON,D,61.0,BAJA
202302.0,SCEL,D,174.0,MEDIA
202302.0,SCPF,D,174.0,MEDIA
202302.0,SCPQ,D,134.0,MEDIA
202302.0,SCQP,D,1452.0,MUY ALTA
202302.0,SCQP,I,5.0,BAJA
202302.0,SCRD,D,1104.0,MUY ALTA
202302.0,SCRG,D,1081.0,MUY ALTA
202302.0,SCRM,D,97.0,BAJA
202302.0,SCSE,D,1447.0,MUY ALTA
202302.0,SCSE,I,1.0,BAJA
202302.0,SCSN,D,518.0,ALTA
202302.0,SCTB,D,2653.0,MUY ALTA
202301.0,SCTE,D,1615.0,MUY ALTA
202302.0,SCTE,I,11.0,BAJA
202302.0,SCTN,D,535.0,ALTA
202302.0,SCVD,D,587.0,ALTA
202302.0,SCVD,I,4.0,BAJA
202302.0,SCVM,D,705.0,ALTA
202302.0,NAN,I,2.0,BAJA
202303.0,SCAP,D,22.0,BAJA
202303.0,SCAR,D,442.0,MEDIA
202303.0,SCAR,I,45.0,BAJA
202303.0,SCAS,D,28.0,BAJA
202303.0,SCAT,D,476.0,MEDIA
202303.0,SCBA,D,174.0,MEDIA
202303.0,SCBA,I,174.0,MEDIA
202303.0,SCCC,D,54.0,BAJA
202303.0,SCCF,D,1210.0,MUY ALTA
202303.0,SCCF,I,24.0,BAJA
202303.0,SCCH,D,912.0,ALTA
202303.0,SCCI,D,869.0,ALTA
202303.0,SCCI,I,32.0,BAJA
202303.0,SCCV,D,380.0,MEDIA
202303.0,SCCY,D,334.0,MEDIA
202303.0,SCDA,D,1766.0,MUY ALTA
202303.0,SCDA,I,23.0,BAJA
202303.0,SCEL,D,8087.0,MUY ALTA
202303.0,SCEL,I,5353.0,MUY ALTA
202303.0,SCES,D,76.0,BAJA
202303.0,SCFA,D,1444.0,MUY ALTA
202303.0,SCFA,I,59.0,BAJA
202303.0,SCFM,D,128.0,MEDIA
202303.0,SCFT,D,22.0,BAJA
202303.0,SCGE,D,764.0,ALTA
202303.0,SCGZ,D,174.0,MEDIA
202303.0,SCGZ,D,6.0,BAJA
202303.0,SCHR,D,66.0,BAJA
202303.0,SCIC,D,607.0,ALTA
202303.0,SCIE,D,1993.0,MUY ALTA
202303.0,SCIE,I,5.0,BAJA
202303.0,SCIM,D,78.0,BAJA
202303.0,SCIP,D,27.0,BAJA
202303.0,SCIP,I,3.0,BAJA
202303.0,SCIR,D,80.0,BAJA
202303.0,SCJO,D,1723.0,MUY ALTA
202303.0,SCLL,D,16.0,BAJA
202303.0,SCMK,D,459.0,MEDIA
202301.0,SCNT,D,237.0,MEDIA
202303.0,SCNT,I,16.0,BAJA
202303.0,SCON,D,22.0,BAJA
202303.0,SCPD,D,2030.0,MUY ALTA
202303.0,SCPF,D,1748.0,MUY ALTA
202303.0,SCPQ,D,124.0,MEDIA
202303.0,SCQP,D,1059.0,MUY ALTA
202303.0,SCQP,I,2.0,BAJA
202303.0,SCRD,D,1373.0,MUY ALTA
202303.0,SCRG,D,1696.0,MUY ALTA
202303.0,SCRM,D,38.0,BAJA
202303.0,SCSE,D,1625.0,MUY ALTA
202303.0,SCSN,D,845.0,ALTA
202303.0,SCTB,D,3475.0,MUY ALTA
202303.0,SCTE,D,1495.0,MUY ALTA
202303.0,SCTE,I,17.0,BAJA
202303.0,SCTL,D,73.0,BAJA
202303.0,SCTL,I,3.0,BAJA
202303.0,SCTN,D,518.0,ALTA
202303.0,SCVD,D,540.0,ALTA
202303.0,SCVM,D,707.0,ALTA
202303.0,SCVM,I,2.0,BAJA
202304.0,SCAP,D,6.0,BAJA
202304.0,SCAR,D,174.0,MEDIA
202304.0,SCAR,I,23.0,BAJA
202304.0,SCAS,D,36.0,BAJA
202304.0,SCAT,D,174.0,MEDIA
202304.0,SCAT,I,2.0,BAJA
202304.0,SCBA,D,297.0,MEDIA
202304.0,SCBA,I,1.0,BAJA
202304.0,SCCC,D,54.0,BAJA
202304.0,SCEL,D,1170.0,MUY ALTA
202304.0,SCCF,I,14.0,BAJA
202304.0,SCCH,D,1068.0,MUY ALTA
202304.0,SCCI,D,714.0,ALTA
202304.0,NAN,I,22.0,BAJA
202304.0,SCCV,D,203.0,MEDIA
202304.0,SCCY,D,305.0,MEDIA
202304.0,SCDA,D,1397.0,MUY ALTA
202304.0,SCDA,I,22.0,BAJA
202304.0,SCEL,D,7411.0,MUY ALTA
202304.0,SCEL,I,4839.0,MUY ALTA
202304.0,SCES,D,174.0,MEDIA
202304.0,SCFA,D,1360.0,MUY ALTA
202304.0,SCFA,I,64.0,BAJA
202304.0,SCFM,D,100.0,BAJA
202304.0,SCFT,D,30.0,BAJA
202301.0,SCGE,D,371.0,MEDIA
202304.0,SCGZ,D,82.0,BAJA
202304.0,SCHR,D,46.0,BAJA
202304.0,SCIC,D,431.0,MEDIA
202304.0,SCIE,D,174.0,MEDIA
202304.0,SCIE,D,14.0,BAJA
202301.0,SCIM,D,107.0,MEDIA
202304.0,SCIP,D,37.0,BAJA
202304.0,SCIR,D,60.0,BAJA
202301.0,SCJO,D,1710.0,MUY ALTA
202304.0,SCLL,D,87.0,BAJA
202304.0,SCMK,D,174.0,MEDIA
202304.0,SCNT,D,86.0,BAJA
202304.0,SCNT,I,9.0,BAJA
202301.0,SCON,D,59.0,BAJA
202304.0,SCPD,D,1460.0,MUY ALTA
202304.0,SCPF,D,1630.0,MUY ALTA
202304.0,SCPM,D,231.0,MEDIA
202304.0,SCPQ,D,107.0,MEDIA
202301.0,SCQP,D,623.0,ALTA
202304.0,SCQP,I,2.0,BAJA
202301.0,SCRD,D,962.0,ALTA
202304.0,SCRG,D,1045.0,MUY ALTA
202304.0,SCSE,D,1117.0,MUY ALTA
202304.0,SCSN,D,515.0,ALTA
202304.0,SCTB,D,2857.0,MUY ALTA
202304.0,SCTE,D,1284.0,MUY ALTA
202301.0,SCTE,I,4.0,BAJA
202304.0,SCTN,D,439.0,MEDIA
202304.0,SCVD,D,354.0,MEDIA
202304.0,SCVM,D,682.0,ALTA
202304.0,SCVM,I,2.0,BAJA
202305.0,SCAR,D,368.0,MEDIA
202305.0,SCAR,I,23.0,BAJA
202305.0,SCAS,D,32.0,BAJA
202305.0,SCAT,D,496.0,MEDIA
202305.0,SCAT,I,2.0,BAJA
202305.0,SCBA,D,280.0,MEDIA
202305.0,SCCC,D,34.0,BAJA
202305.0,SCCF,D,1252.0,MUY ALTA
202305.0,SCCF,I,4.0,BAJA
202305.0,SCEL,D,1074.0,MUY ALTA
202305.0,SCCI,D,686.0,ALTA
202305.0,SCCI,D,13.0,BAJA
202305.0,SCCV,D,174.0,MEDIA
202305.0,SCCY,D,268.0,MEDIA
202305.0,SCDA,D,1574.0,MUY ALTA
202305.0,SCDA,I,29.0,BAJA
202305.0,SCEL,D,7718.0,MUY ALTA
202305.0,SCEL,I,4878.0,MUY ALTA
202305.0,SCES,D,97.0,BAJA
202305.0,SCFA,D,1400.0,MUY ALTA
202305.0,SCFA,I,56.0,BAJA
202305.0,SCFM,D,106.0,MEDIA
202305.0,SCFT,D,22.0,BAJA
202305.0,SCGE,D,238.0,MEDIA
202305.0,SCGZ,D,92.0,BAJA
202305.0,SCHR,D,30.0,BAJA
202305.0,SCIC,D,302.0,MEDIA
202305.0,SCIE,D,2218.0,MUY ALTA
202305.0,SCIE,I,13.0,BAJA
202305.0,SCIM,D,68.0,BAJA
202305.0,SCIP,D,33.0,BAJA
202305.0,SCIP,I,2.0,BAJA
202301.0,SCIR,D,42.0,BAJA
202305.0,SCJO,D,527.0,ALTA
202305.0,SCLC,D,149.0,MEDIA
202305.0,SCLL,D,105.0,MEDIA
202305.0,SCMK,D,416.0,MEDIA
202305.0,SCNT,D,41.0,BAJA
202305.0,SCON,D,50.0,BAJA
202305.0,SCPD,D,2142.0,MUY ALTA
202305.0,SCPF,D,1628.0,MUY ALTA
202305.0,SCPQ,D,134.0,MEDIA
202305.0,SCQP,D,599.0,ALTA
202305.0,SCQP,I,4.0,BAJA
202305.0,SCRD,D,865.0,ALTA
202305.0,SCRG,D,1009.0,MUY ALTA
202305.0,SCSE,D,1111.0,MUY ALTA
202301.0,SCSN,D,669.0,ALTA
202305.0,SCTB,D,3158.0,MUY ALTA
202305.0,SCTE,D,1172.0,MUY ALTA
202305.0,SCTE,I,2.0,BAJA
202305.0,SCTN,D,338.0,MEDIA
202301.0,SCVD,D,237.0,MEDIA
202305.0,SCVM,D,711.0,ALTA
202305.0,SCEL,I,5.0,BAJA
202306.0,SCAP,D,6.0,BAJA
202306.0,SCAR,D,356.0,MEDIA
202306.0,SCAR,I,23.0,BAJA
202306.0,SCAS,D,32.0,BAJA
202306.0,SCAT,D,425.0,MEDIA
202306.0,SCAT,I,1.0,BAJA
202306.0,SCBA,D,268.0,MEDIA
202306.0,SCCC,D,80.0,BAJA
202306.0,SCCF,D,1204.0,MUY ALTA
202306.0,SCCF,I,7.0,BAJA
202306.0,SCCH,D,775.0,ALTA
202306.0,SCCI,D,635.0,ALTA
202306.0,SCCI,I,10.0,BAJA
202306.0,SCCV,D,269.0,MEDIA
202306.0,SCCY,D,338.0,MEDIA
202306.0,SCDA,D,1335.0,MUY ALTA
202306.0,SCDA,I,174.0,MEDIA
202306.0,SCEL,D,174.0,MEDIA
